期間指定,2012/01/01～2012/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-10,"8,682","8,680","8,680","8,543","8,562","8,571",-111,-3,,"5,112","35,188"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-11,"8,571","8,535","8,634","8,515","8,584","8,576",5,-1,,"3,819","35,239"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-12,"8,576","8,574","8,594","8,518","8,554","8,548",-28,-1,,"2,456","35,664"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-15,"8,548","8,557","8,654","8,488","8,639","8,635",87,-1,,"3,651","35,590"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-16,"8,635","8,649","8,803","8,638","8,793","8,785",150,-1,,"3,732","35,355"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-17,"8,785","8,798","8,883","8,760","8,873","8,863",78,-3,,"3,902","34,834"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-18,"8,863","8,868","8,994","8,857","8,973","8,973",110,-1,,"4,960","33,840"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-19,"8,973","8,958","9,019","8,849","8,865","8,860",-113,-1,,"4,619","33,436"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-22,"8,860","8,859","9,070","8,837","9,064","9,046",186,-1,,"6,345","33,109"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-23,"9,046","9,079","9,092","8,873","8,913","8,913",-133,-1,,"6,254","33,962"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-24,"8,913","8,919","9,048","8,896","8,954","8,954",41,-3,,"5,268","33,608"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-25,"8,954","8,970","9,124","8,950","9,064","9,064",110,-1,,"6,021","33,229"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-26,"9,064","9,065","9,093","8,900","8,970","8,970",-94,-1,,"5,214","33,984"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-29,"8,970","8,964","8,996","8,878","8,923","8,923",-47,-1,,"2,699","34,239"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-30,"8,923","8,929","9,009","8,811","8,911","8,911",-12,-1,,"6,151","33,822"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-10-31,"8,911","8,916","8,990","8,902","8,925","8,925",14,-3,,"3,281","33,712"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-01,"8,925","8,915","9,058","8,868","9,053","9,053",128,-1,,"4,853","33,383"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-02,"9,053","9,048","9,099","9,003","9,023","9,016",-37,-1,,"5,791","32,663"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-05,"9,016","9,017","9,044","8,969","9,014","9,022",6,-1,,"2,703","33,444"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-06,"9,022","9,015","9,063","8,959","9,050","9,050",28,-1,,"1,945","33,303"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-07,"9,050","9,048","9,048","8,821","8,861","8,861",-189,-3,,"6,966","34,420"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-08,"8,861","8,872","8,897","8,735","8,735","8,735",-126,-1,,"5,599","35,220"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-09,"8,735","8,777","8,790","8,655","8,750","8,750",15,-1,,"6,157","35,680"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-12,"8,750","8,758","8,758","8,675","8,695","8,695",-55,-1,,"3,551","36,309"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-13,"8,695","8,716","8,731","8,621","8,676","8,676",-19,-1,,"4,163","36,795"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-14,"8,676","8,671","8,785","8,656","8,677","8,677",1,-3,,"5,226","37,372"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-15,"8,677","8,688","8,891","8,677","8,886","8,881",204,-1,,"5,512","36,608"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-16,"8,881","8,871","9,083","8,864","9,038","9,046",165,-1,,"9,346","34,826"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-19,"9,046","9,113","9,217","9,094","9,207","9,215",169,-1,,"8,851","33,417"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-20,"9,215","9,213","9,220","9,084","9,208","9,208",-7,-5,,"7,502","32,772"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-21,"9,208","9,198","9,331","9,160","9,315","9,323",115,-1,,"10,771","32,248"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-22,"9,323","9,335","9,449","9,307","9,421","9,421",98,,,"8,647","32,330"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-23,"9,421","9,418","9,456","9,339","9,419","9,430",9,-1,,"4,581","32,352"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-26,"9,430","9,443","9,494","9,345","9,375","9,375",-55,-1,,"9,784","32,838"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-27,"9,375","9,385","9,454","9,351","9,355","9,363",-12,-1,40,"5,918","33,017"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-28,"9,363","9,366","9,409","9,219","9,347","9,347",-16,-3,,"10,469","33,487"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-29,"9,347","9,355","9,474","9,341","9,455","9,455",108,-1,,"10,232","32,295"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-11-30,"9,455","9,449","9,534","9,381","9,490","9,490",35,-1,,"12,332","32,060"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-03,"9,490","9,514","9,531","9,433","9,441","9,448",-42,-1,,"9,146","33,306"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-04,"9,448","9,445","9,459","9,390","9,404","9,404",-44,-1,,"7,983","33,505"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-05,"9,404","9,399","9,535","9,378","9,497","9,504",100,-3,,"9,694","32,499"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-06,"9,504","9,511","9,565","9,499","9,541","9,541",37,-1,,"11,751","34,012"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-07,"9,541","9,552","9,574","9,467","9,536","9,540",-1,-1,,"13,963","33,347"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-10,"9,540","9,549","9,600","9,474","9,523","9,523",-17,-1,,"8,164","34,680"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-11,"9,523","9,523","9,604","9,492","9,578","9,578",55,-1,,"7,600","33,947"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-12,"9,578","9,603","9,730","9,570","9,685","9,688",110,-3,,"9,575","33,885"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-13,"9,688","9,684","9,804","9,673","9,776","9,766",78,-1,,"9,634","34,363"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-14,"9,766","9,767","9,794","9,690","9,772","9,772",6,-1,,"12,707","35,567"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-17,"9,772","9,916","9,986","9,775","9,893","9,893",121,-1,,"13,047","34,957"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-18,"9,893","9,893","10,072","9,853","10,058","10,054",161,-1,,"14,006","34,072"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-19,"10,054","10,058","10,208","10,023","10,148","10,153",99,-5,,"16,882","34,761"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-20,"10,153","10,118","10,191","10,027","10,178","10,178",25,-1,,"12,311","34,900"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-21,"10,178","10,185","10,192","9,934","10,098","10,095",-83,,,"19,700","36,650"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-24,"10,095","10,100","10,177","10,078","10,160","10,160",65,-1,,"4,297","35,878"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-25,"10,160","10,140","10,223","10,047","10,124","10,124",-36,-1,"1,455","5,090","36,302"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-26,"10,124","10,145","10,375","10,109","10,355","10,344",220,-9,,"14,742","36,180"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-27,"10,344","10,358","10,442","10,300","10,436","10,436",92,-4,,"15,473","37,256"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-28,"10,436","10,453","10,477","10,355","10,384","10,384",-52,,,"12,518","39,189"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2012-12-31,"10,384","10,378","10,530","10,326","10,480","10,501",117,,,"12,784","38,793"
