期間指定,2013/01/01～2013/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-04-26,"13,987","13,998","13,998","13,760","13,829","13,818",-169,,,"16,998","83,611"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-04-29,"13,818","13,776","13,894","13,717","13,862","13,862",44,-2,,"6,718","84,375"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-04-30,"13,862","13,856","13,915","13,778","13,880","13,880",18,-13,,"8,959","84,418"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-01,"13,880","13,853","13,855","13,749","13,771","13,771",-109,-2,,"8,315","85,642"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-02,"13,771","13,775","13,893","13,632","13,848","13,848",77,,,"15,058","85,435"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-03,"13,848","13,848","14,208","13,848","14,144","14,161",313,,,"19,807","81,234"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-06,"14,161","14,186","14,233","14,142","14,181","14,188",27,-2,,"7,208","82,519"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-07,"14,188","14,168","14,255","14,057","14,226","14,226",38,-2,,"17,516","82,654"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-08,"14,226","14,200","14,431","14,179","14,365","14,365",139,-8,,"20,584","85,987"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-09,"14,365","14,360","14,583","14,182","14,545","14,545",180,-3,,"23,906","87,743"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-10,"14,545","14,525","14,788","14,470","14,770","14,770",225,-2,,"27,634","90,421"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-13,"14,770","14,756","14,894","14,733","14,869","14,869",99,-2,,"33,760","101,194"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-14,"14,869","14,836","15,091","14,760","15,061","15,061",192,-3,,"35,784","105,277"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-15,"15,061","15,050","15,240","15,001","15,178","15,178",117,-8,,"54,771","115,300"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-16,"15,178","15,145","15,210","14,883","15,008","15,008",-170,-3,,"43,876","129,599"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-17,"15,008","14,982","15,379","14,908","15,379","15,370",362,-3,,"38,291","122,647"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-20,"15,370","15,308","15,405","15,235","15,311","15,323",-47,-3,,"34,801","134,996"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-21,"15,323","15,320","15,544","15,268","15,500","15,500",177,-3,,"33,373","137,635"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-22,"15,500","15,483","15,998","15,453","15,643","15,634",134,-9,,"99,082","138,376"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-23,"15,634","15,713","15,961","14,005","14,756","14,786",-848,-2,,"221,362","92,702"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-24,"14,786","14,702","15,050","13,955","14,270","14,282",-504,-2,,"53,767","91,831"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-27,"14,282","14,328","14,358","13,683","13,925","13,925",-357,-2,,"33,225","90,180"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-28,"13,925","13,964","14,669","13,889","14,445","14,460",535,-2,,"32,835","91,274"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-29,"14,460","14,481","14,559","13,838","14,020","14,007",-453,-8,,"36,903","91,966"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-30,"14,007","13,950","14,090","13,537","13,715","13,727",-280,-2,,"38,990","95,479"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-05-31,"13,727","13,849","13,928","13,421","13,455","13,455",-272,-2,,"29,382","99,307"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-03,"13,455","13,509","13,604","12,927","13,155","13,171",-284,-2,,"29,096","101,291"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-04,"13,171","13,251","13,724","13,056","13,578","13,578",407,-2,,"21,720","100,999"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-05,"13,578","13,583","13,744","12,859","12,888","12,888",-690,-8,,"32,117","102,380"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-06,"12,888","12,898","13,244","12,289","12,674","12,657",-231,-2,,"35,319","105,475"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-07,"12,657","12,660","13,306","12,514","13,232","13,225",568,-2,,"42,930","103,159"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-10,"13,225","13,351","13,732","13,205","13,591","13,591",366,-2,,"18,791","102,816"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-11,"13,591","13,626","13,626","12,887","12,975","12,975",-616,-2,,"23,817","105,155"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-12,"12,975","13,018","13,409","12,847","13,026","13,010",35,-7,,"17,790","108,017"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-13,"13,010","13,021","13,021","12,379","12,927","12,927",-83,-2,,"30,223","115,502"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-14,"12,927","13,037","13,071","12,464","12,535","12,528",-399,-2,,"18,640","102,351"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-17,"12,528","12,562","13,200","12,516","12,930","12,940",412,-2,,"18,344","106,041"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-18,"12,940","12,980","13,303","12,919","13,199","13,199",259,-2,,"11,225","106,106"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-19,"13,199","13,271","13,469","13,066","13,196","13,196",-3,-7,,"13,486","108,945"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-20,"13,196","13,166","13,296","12,753","12,829","12,829",-367,-2,,"18,965","113,022"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-21,"12,829","12,778","13,455","12,683","13,375","13,381",552,-2,,"18,840","114,734"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-24,"13,381","13,455","13,500","12,813","13,025","13,014",-367,-3,,"16,768","114,797"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-25,"13,014","13,033","13,239","12,748","13,180","13,180",166,-2,"1,193","12,910","116,330"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-26,"13,180","13,192","13,232","12,747","13,023","13,023",-157,-7,,"12,330","118,702"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-27,"13,023","13,028","13,444","12,864","13,395","13,395",372,-2,,"13,792","122,137"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-06-28,"13,395","13,394","13,784","13,314","13,685","13,685",290,-2,,"15,684","123,147"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-01,"13,685","13,759","14,034","13,563","13,944","13,940",255,-2,,"12,642","122,819"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-02,"13,940","13,949","14,314","13,892","14,174","14,174",234,-2,,"14,884","123,723"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-03,"14,174","14,226","14,273","13,776","14,019","14,001",-173,-8,,"16,705","124,781"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-04,"14,001","14,026","14,190","13,925","14,123","14,123",122,-2,,"7,404","125,127"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-05,"14,123","14,230","14,453","14,139","14,418","14,418",295,-3,,"23,893","124,946"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-08,"14,418","14,474","14,515","14,068","14,323","14,323",-95,-2,,"18,436","125,947"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-09,"14,323","14,313","14,493","14,184","14,436","14,436",113,-2,,"10,616","127,041"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-10,"14,436","14,451","14,568","14,243","14,308","14,308",-128,-11,,"14,053","128,767"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-11,"14,308","14,388","14,564","14,249","14,528","14,528",220,-2,,"14,577","128,871"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-12,"14,528","14,558","14,592","14,412","14,547","14,547",19,,,"13,653","130,287"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-15,"14,547","14,531","14,748","14,437","14,725","14,725",178,-2,,"11,182","129,853"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-16,"14,725","14,699","14,734","14,448","14,466","14,466",-259,-2,,"11,839","131,477"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-17,"14,466","14,536","14,701","14,462","14,686","14,686",220,-8,,"10,605","131,136"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-18,"14,686","14,676","14,993","14,647","14,976","14,976",290,-2,,"19,435","132,683"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-19,"14,976","14,947","14,967","14,412","14,812","14,796",-180,-2,,"30,893","135,485"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-22,"14,796","14,841","14,871","14,510","14,665","14,665",-131,-2,,"16,169","137,786"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-23,"14,665","14,639","14,861","14,544","14,703","14,703",38,-2,,"14,079","137,945"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-24,"14,703","14,731","14,809","14,620","14,701","14,701",-2,-8,,"10,014","139,220"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-25,"14,701","14,735","14,752","14,290","14,370","14,370",-331,-2,,"18,496","142,088"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-26,"14,370","14,384","14,453","13,840","13,926","13,926",-444,-2,72,"20,823","144,678"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-29,"13,926","13,939","13,961","13,498","13,533","13,546",-380,-2,,"19,579","146,997"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-30,"13,546","13,568","13,928","13,548","13,707","13,699",153,-2,,"13,969","146,085"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-07-31,"13,699","13,762","13,844","13,507","13,614","13,614",-85,-8,,"15,525","147,003"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-01,"13,614","13,634","14,252","13,582","14,201","14,201",587,-2,,"19,535","147,420"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-02,"14,201","14,221","14,530","14,151","14,341","14,341",140,-2,,"17,896","147,376"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-05,"14,341","14,330","14,380","14,201","14,242","14,262",-79,-2,,"8,954","147,789"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-06,"14,262","14,231","14,418","14,020","14,193","14,203",-59,-2,,"15,844","148,749"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-07,"14,203","14,142","14,153","13,701","13,712","13,712",-491,-8,,"18,003","149,765"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-08,"13,712","13,832","14,042","13,390","13,649","13,649",-63,-2,,"21,570","149,974"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-09,"13,649","13,679","13,759","13,499","13,538","13,538",-111,-2,,"11,954","152,070"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-12,"13,538","13,576","13,672","13,415","13,598","13,587",49,-2,,"10,936","151,971"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-13,"13,587","13,673","13,988","13,650","13,962","13,962",375,-2,,"17,593","151,719"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-14,"13,962","13,987","14,058","13,738","13,902","13,896",-66,-8,,"12,729","152,509"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-15,"13,896","13,803","13,980","13,522","13,535","13,535",-361,-2,48,"16,064","151,205"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-16,"13,535","13,561","13,740","13,520","13,625","13,625",90,-2,,"8,004","151,596"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-19,"13,625","13,656","13,789","13,559","13,574","13,574",-51,-2,,"6,661","151,902"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-20,"13,574","13,599","13,733","13,316","13,395","13,395",-179,-2,,"15,205","153,747"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-21,"13,395","13,445","13,496","13,237","13,335","13,335",-60,-8,,"16,108","154,783"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-22,"13,335","13,295","13,629","13,224","13,578","13,578",243,-2,,"15,818","154,371"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-23,"13,578","13,609","13,777","13,583","13,727","13,727",149,-2,,"11,621","154,957"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-26,"13,727","13,760","13,760","13,527","13,572","13,545",-182,-2,,"7,982","153,640"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-27,"13,545","13,552","13,683","13,190","13,220","13,220",-325,-2,787,"16,000","154,128"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-28,"13,220","13,234","13,448","13,177","13,378","13,378",158,-8,,"14,366","154,296"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-29,"13,378","13,413","13,628","13,374","13,525","13,525",147,-2,,"10,878","153,469"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-08-30,"13,525","13,565","13,626","13,250","13,291","13,291",-234,-2,,"11,620","155,144"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-02,"13,291","13,451","13,750","13,410","13,737","13,737",446,-2,,"13,839","154,222"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-03,"13,737","13,748","14,019","13,735","13,868","13,889",152,-2,,"21,387","154,453"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2013-09-04,"13,889","13,903","14,161","13,828","14,066","14,083",194,-8,,"13,539","155,477"
