期間指定,2014/01/01～2014/12/31
株価指数,NKY/JPY
商品名,Product,取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,金利相当額,配当相当額,取引数量,建玉数量
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-10,"15,313","15,256","15,303","15,109","15,230","15,230",-83,-3,,"9,342","109,212"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-11,"15,230","15,202","15,308","15,006","15,060","15,060",-170,-3,,"10,040","110,893"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-12,"15,060","15,079","15,079","14,704","14,857","14,857",-203,-9,,"15,376","113,751"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-13,"14,857","14,887","14,972","14,377","14,466","14,466",-391,-2,,"16,008","113,172"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-14,"14,466","14,533","14,542","14,134","14,280","14,280",-186,-2,,"18,235","114,662"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-17,"14,280","14,222","14,564","14,199","14,564","14,551",271,-2,24,"9,965","114,369"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-18,"14,551","14,549","14,571","14,289","14,481","14,470",-81,-12,,"11,794","112,874"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-19,"14,470","14,486","14,684","14,308","14,608","14,608",138,-3,,"11,494","112,380"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-20,"14,608","14,583","14,584","14,193","14,388","14,388",-220,,,"13,666","114,289"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-21,"14,388","14,363","14,484","14,293","14,312","14,312",-76,-2,,"3,876","113,892"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-24,"14,312","14,368","14,540","14,283","14,400","14,400",88,-2,,"8,777","113,937"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-25,"14,400","14,420","14,538","14,314","14,440","14,451",51,-2,,"10,211","114,161"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-26,"14,451","14,496","14,592","14,386","14,400","14,400",-51,-8,"10,425","14,164","115,784"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-27,"14,400","14,336","14,669","14,215","14,560","14,560",160,-2,,"20,199","113,515"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-28,"14,560","14,570","14,845","14,522","14,771","14,765",205,-2,,"13,659","112,636"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-03-31,"14,765","14,796","14,885","14,716","14,798","14,798",33,-1,,"11,896","112,585"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-01,"14,798","14,823","14,894","14,736","14,894","14,894",96,-2,,"9,867","112,981"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-02,"14,894","14,899","15,089","14,875","15,069","15,069",175,-7,,"14,074","112,324"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-03,"15,069","15,064","15,184","14,984","15,067","15,067",-2,-2,,"13,797","112,184"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-04,"15,067","15,047","15,174","14,810","14,867","14,873",-194,-2,,"20,368","112,806"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-07,"14,873","14,891","14,916","14,697","14,712","14,712",-161,-2,,"12,413","114,757"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-08,"14,712","14,747","14,770","14,293","14,343","14,343",-369,-2,,"24,149","117,290"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-09,"14,343","14,403","14,543","14,280","14,520","14,520",177,-7,,"16,954","118,416"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-10,"14,520","14,520","14,527","13,975","13,988","13,988",-532,-2,,"24,001","121,124"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-11,"13,988","14,048","14,085","13,846","13,887","13,887",-101,-2,,"21,193","120,880"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-14,"13,887","13,861","14,152","13,834","14,093","14,093",206,-2,,"14,265","120,593"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-15,"14,093","14,099","14,120","13,899","14,088","14,088",-5,-2,,"12,618","120,995"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-16,"14,088","14,162","14,469","14,139","14,464","14,464",376,-7,,"17,883","119,526"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-17,"14,464","14,424","14,530","14,355","14,510","14,501",37,-2,,"13,272","117,971"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-18,"14,501","14,485","14,549","14,447","14,520","14,520",19,-2,,"6,776","117,243"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-21,"14,520","14,529","14,658","14,501","14,561","14,571",51,-2,,"8,525","117,448"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-22,"14,571","14,570","14,613","14,341","14,481","14,481",-90,-2,,"12,658","118,150"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-23,"14,481","14,471","14,564","14,426","14,475","14,475",-6,-7,,"8,046","118,184"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-24,"14,475","14,550","14,577","14,274","14,408","14,408",-67,-5,,"11,931","119,145"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-25,"14,408","14,393","14,570","14,259","14,314","14,314",-94,-2,,"11,802","119,678"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-28,"14,314","14,342","14,416","14,224","14,387","14,387",73,,,"9,603","119,372"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-29,"14,387","14,411","14,490","14,382","14,459","14,452",65,-2,,"5,288","118,806"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-04-30,"14,452","14,444","14,446","14,209","14,293","14,300",-152,-12,,"11,545","120,674"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-01,"14,300","14,307","14,495","14,293","14,447","14,447",147,-2,,"10,433","118,306"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-02,"14,447","14,472","14,570","14,342","14,382","14,373",-74,,,"14,009","118,481"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-05,"14,373","14,406","14,409","14,254","14,352","14,352",-21,,,"6,971","119,266"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-06,"14,352","14,328","14,354","14,178","14,229","14,229",-123,-2,,"6,899","120,908"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-07,"14,229","14,245","14,290","14,031","14,196","14,196",-33,-7,,"16,012","122,714"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-08,"14,196","14,191","14,263","14,060","14,090","14,090",-106,-2,,"10,626","123,147"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-09,"14,090","14,080","14,277","14,068","14,184","14,184",94,-2,,"9,642","122,771"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-12,"14,184","14,218","14,329","14,131","14,309","14,309",125,-2,,"7,582","122,559"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-13,"14,309","14,364","14,482","14,338","14,482","14,482",173,-2,,"12,590","121,124"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-14,"14,482","14,443","14,443","14,241","14,275","14,275",-207,-7,,"9,371","122,832"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-15,"14,275","14,275","14,373","14,029","14,102","14,108",-167,-2,,"15,366","125,026"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-16,"14,108","14,103","14,174","14,014","14,170","14,170",62,-2,,"8,814","126,041"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-19,"14,170","14,188","14,206","13,908","14,136","14,126",-44,-2,,"14,718","127,067"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-20,"14,126","14,146","14,150","13,959","13,994","13,994",-132,-2,,"8,913","127,308"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-21,"13,994","13,974","14,231","13,931","14,201","14,201",207,-10,,"15,792","126,976"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-22,"14,201","14,181","14,442","14,146","14,387","14,387",186,-2,,"15,009","123,750"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-23,"14,387","14,407","14,597","14,377","14,582","14,582",195,-2,,"14,882","120,887"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-26,"14,582","14,576","14,627","14,524","14,617","14,617",35,-2,,"7,440","121,837"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-27,"14,617","14,627","14,747","14,550","14,660","14,660",43,-2,,"14,392","121,825"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-28,"14,660","14,664","14,730","14,562","14,632","14,632",-28,-7,,"10,315","121,643"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-29,"14,632","14,649","14,757","14,577","14,747","14,756",124,-2,,"8,965","120,885"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-05-30,"14,756","14,736","14,746","14,581","14,728","14,728",-28,-2,,"9,611","121,157"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-02,"14,728","14,732","15,091","14,715","15,066","15,066",338,-2,,"21,251","118,624"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-03,"15,066","15,061","15,098","14,959","15,063","15,063",-3,-2,,"12,326","119,589"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-04,"15,063","15,077","15,175","14,985","15,156","15,156",93,-8,,"9,568","119,097"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-05,"15,156","15,130","15,177","15,016","15,143","15,143",-13,-2,,"11,852","119,236"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-06,"15,143","15,152","15,197","15,041","15,184","15,184",41,-2,,"11,246","119,665"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-09,"15,184","15,201","15,221","15,096","15,167","15,167",-17,-2,,"10,654","120,786"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-10,"15,167","15,162","15,195","14,914","14,984","14,996",-171,-2,,"17,849","122,745"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-11,"14,996","15,018","15,088","14,906","14,935","14,935",-61,-8,,"9,496","123,530"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-12,"14,935","14,970","15,046","14,815","14,850","14,848",-87,-2,,"17,145","123,965"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-13,"14,848","14,868","15,166","14,819","15,056","15,063",215,-2,,"20,076","123,151"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-16,"15,063","15,053","15,063","14,871","14,966","14,954",-109,-2,,"10,912","125,599"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-17,"14,954","14,956","15,064","14,951","15,019","15,019",65,-2,,"9,104","124,663"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-18,"15,019","15,034","15,223","15,003","15,198","15,191",172,-8,,"14,556","123,189"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-19,"15,191","15,173","15,403","15,133","15,402","15,402",211,-2,,"20,966","122,292"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-20,"15,402","15,372","15,490","15,307","15,465","15,462",60,-2,,"14,675","121,775"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-23,"15,462","15,457","15,457","15,278","15,338","15,338",-124,-2,,"15,198","124,564"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-24,"15,338","15,329","15,493","15,254","15,333","15,333",-5,-2,,"18,703","122,870"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-25,"15,333","15,303","15,397","15,225","15,371","15,371",38,-8,"1,362","15,528","124,896"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-26,"15,371","15,347","15,364","15,219","15,312","15,312",-59,-2,,"8,355","124,687"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-27,"15,312","15,312","15,312","15,032","15,134","15,134",-178,-2,,"17,189","127,173"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-06-30,"15,134","15,153","15,199","15,050","15,174","15,174",40,-2,,"8,444","127,049"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-01,"15,174","15,169","15,442","15,143","15,421","15,421",247,-2,,"17,847","123,749"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-02,"15,421","15,422","15,452","15,342","15,413","15,413",-8,-8,,"10,096","125,042"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-03,"15,413","15,414","15,456","15,317","15,428","15,428",15,-2,,"10,019","125,204"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-04,"15,428","15,446","15,534","15,418","15,453","15,453",25,-2,,"9,858","123,738"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-07,"15,453","15,463","15,489","15,295","15,336","15,336",-117,-2,,"11,775","126,204"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-08,"15,336","15,322","15,408","15,206","15,236","15,236",-100,-2,,"14,566","127,913"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-09,"15,236","15,248","15,379","15,184","15,353","15,353",117,-8,,"8,727","128,157"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-10,"15,353","15,355","15,383","15,011","15,126","15,126",-227,-2,,"18,982","132,630"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-11,"15,126","15,117","15,234","15,074","15,175","15,175",49,-2,,"10,300","130,024"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-14,"15,175","15,226","15,397","15,181","15,362","15,362",187,-2,,"10,425","127,124"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-15,"15,362","15,362","15,449","15,323","15,388","15,396",34,-2,,"10,596","124,845"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-16,"15,396","15,394","15,477","15,356","15,462","15,462",66,-11,,"8,110","122,984"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-17,"15,462","15,427","15,472","15,203","15,223","15,223",-239,-2,,"13,801","125,711"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-18,"15,223","15,200","15,361","15,113","15,336","15,336",113,,,"13,322","126,876"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-21,"15,336","15,344","15,390","15,187","15,285","15,285",-51,-2,,"7,164","127,299"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-22,"15,285","15,283","15,402","15,254","15,375","15,375",90,-2,,"9,462","125,522"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-23,"15,375","15,363","15,387","15,317","15,382","15,382",7,-8,,"3,843","125,828"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-24,"15,382","15,372","15,397","15,239","15,342","15,342",-40,-2,,"8,065","127,050"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-25,"15,342","15,339","15,550","15,321","15,446","15,437",95,-2,,"21,589","120,437"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-28,"15,437","15,437","15,610","15,407","15,568","15,568",131,-2,98,"15,248","121,517"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-29,"15,568","15,575","15,706","15,551","15,617","15,606",38,-2,,"15,854","122,882"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-30,"15,606","15,627","15,797","15,594","15,746","15,746",140,-8,,"12,551","122,308"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-07-31,"15,746","15,773","15,776","15,464","15,481","15,481",-265,-2,,"25,634","124,793"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-01,"15,481","15,516","15,619","15,404","15,449","15,449",-32,-2,,"18,279","128,444"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-04,"15,449","15,478","15,554","15,397","15,515","15,515",66,-2,,"10,717","130,245"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-05,"15,515","15,515","15,543","15,175","15,253","15,253",-262,-3,,"18,860","134,739"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-06,"15,253","15,283","15,300","15,014","15,087","15,087",-166,-8,,"19,008","137,741"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-07,"15,087","15,113","15,255","14,965","15,011","15,011",-76,-2,,"17,813","139,831"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-08,"15,011","15,039","15,078","14,663","15,030","15,030",19,-2,,"35,303","136,693"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-11,"15,030","15,095","15,195","14,974","15,163","15,163",133,-2,,"11,714","135,760"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-12,"15,163","15,180","15,238","15,079","15,121","15,121",-42,-2,,"7,525","136,101"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-13,"15,121","15,141","15,332","15,107","15,301","15,308",187,-8,,"13,216","133,938"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-14,"15,308","15,319","15,348","15,244","15,326","15,326",18,-2,,"6,170","134,296"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-15,"15,326","15,349","15,387","15,206","15,301","15,312",-14,-2,,"12,644","134,105"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-18,"15,312","15,356","15,436","15,305","15,431","15,426",114,-2,,"9,577","132,236"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-19,"15,426","15,457","15,511","15,417","15,506","15,506",80,-2,,"10,934","130,263"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-20,"15,506","15,502","15,580","15,405","15,552","15,552",46,-9,,"11,299","128,216"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-21,"15,552","15,542","15,652","15,520","15,634","15,634",82,-2,,"15,336","125,805"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-22,"15,634","15,637","15,637","15,445","15,543","15,543",-91,-2,,"14,906","124,279"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-25,"15,543","15,587","15,641","15,476","15,599","15,599",56,-2,,"9,074","123,191"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-26,"15,599","15,593","15,611","15,466","15,536","15,545",-54,-3,879,"11,820","123,920"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-27,"15,545","15,564","15,589","15,449","15,486","15,486",-59,-8,,"8,634","124,899"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-28,"15,486","15,489","15,496","15,352","15,393","15,393",-93,-3,,"10,959","126,345"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-08-29,"15,393","15,413","15,478","15,359","15,447","15,447",54,-2,,"12,351","127,440"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-01,"15,447","15,475","15,500","15,446","15,484","15,484",37,-2,,"4,049","127,477"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-02,"15,484","15,493","15,844","15,485","15,779","15,779",295,-3,,"34,343","123,550"
"日経 225 証拠金取引","Nikkei 225 Daily Futures contract",2014-09-03,"15,779","15,793","15,843","15,689","15,698","15,698",-81,-8,,"19,203","124,593"
