trading_day,target,wd_Monday,wd_Thursday,wd_Wednesday,wd_Thursday,wd_Friday,up_flg,down_flg,up_cnt_rolling5_0.0,up_cnt_rolling5_1.0,up_cnt_rolling5_2.0,up_cnt_rolling5_3.0,up_cnt_rolling5_4.0,up_cnt_rolling5_5.0,up_must_length,down_must_length,box_length,RCI9_p,RCI9_m,RCI9_slope_p,RCI9_slope_m,RSI,RSI_slope,cross_25_50_-1,cross_25_50_1,cross_25_75_-1,cross_25_75_1,cross_50_75_-1,cross_50_75_1,MA25_slope_p,MA25_slope_m,MA50_slope_p,MA50_slope_m,MA75_slope_p,MA75_slope_m,MA25_dev_p,MA25_dev_m,BLGR_sigma_p_dev_p,BLGR_sigma_p_dev_m,BLGR_2sigma_p_dev_p,BLGR_2sigma_p_dev_m,BLGR_sigma_m_dev_p,BLGR_sigma_m_dev_m,BLGR_2sigma_m_dev_p,BLGR_2sigma_m_dev_m
2014-02-19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33,24,120,46.666666666666664,0.0,0.0,-1.6666666666666643,44.40973373779805,-2.4994117461500025,0,0,0,0,0,0,0.0,-48.039999999999054,0.0,-17.579999999999927,6.3866666666672245,0.0,0.0,-0.018311809724331756,0.0,-0.05045937689999083,0.0,-0.08056821922753145,0.016088807152629475,0.0,0.05298793129337676,0.0
2014-02-20,1,0,1,0,1,0,0,1,0,0,1,0,0,0,34,192,135,40.0,0.0,0.0,-6.666666666666664,42.80247802041154,-1.6072557173865079,0,0,0,0,0,0,0.0,-45.0,0.0,-15.479999999999563,2.2533333333340124,0.0,0.0,-0.0213226719973347,0.0,-0.05222067857603156,0.0,-0.0812274210205209,0.011657799988999578,0.0,0.046938610663194866,0.0
2014-02-21,0,0,0,0,0,1,1,0,0,0,0,1,0,0,128,15,229,55.00000000000001,0.0,15.000000000000007,0.0,47.59860448185715,4.79612646144561,0,0,0,0,0,0,0.0,-38.52000000000044,0.0,-14.719999999999345,10.386666666665406,0.0,0.0,-0.0047087599636876,0.0,-0.03418174452442232,0.0,-0.06195939898274459,0.026619644485201408,0.0,0.059984370022579295,0.0
2014-02-24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,94,168,123,25.0,0.0,0.0,-30.000000000000007,51.203839422131445,3.6052349402742934,0,0,0,0,0,0,0.0,-29.719999999999345,0.0,-10.380000000001019,8.813333333333503,0.0,0.008826387389332708,0.0,0.0,-0.018973854735162658,0.0,-0.04528300365372143,0.0382481831447868,0.0,0.06943766933761494,0.0
2014-02-25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,164,62,32,0.0,-14.999999999999991,0.0,-39.99999999999999,50.33151252342419,-0.8723268987072572,0,0,0,0,1,0,0.0,-37.48000000000138,0.0,-9.099999999998545,7.786666666666861,0.0,0.008678286424042714,0.0,0.0,-0.015610582722796092,0.0,-0.03875721000598877,0.034196087614678565,0.0,0.06103851115819556,0.0
2014-02-26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,170,38,18,0.0,-26.66666666666666,0.0,-11.66666666666667,50.76062149354152,0.4291089701173334,0,0,0,0,0,0,0.0,-37.840000000000146,0.0,-7.1599999999998545,4.640000000001237,0.0,0.012555718033516334,0.0,0.0,-0.007038721297746393,0.0,-0.025889195131417582,0.0329390522339625,0.0,0.05415990281744272,0.0
2014-02-27,0,0,1,0,1,0,0,1,0,0,0,1,0,0,92,196,46,0.0,-23.33333333333334,3.3333333333333215,0.0,49.85728799427336,-0.9033334992681574,0,0,0,0,0,0,0.0,-19.31999999999971,0.0,-19.840000000000146,2.373333333332994,0.0,0.011371477314092953,0.0,0.0,-0.006382553381413948,0.0,-0.023524014271811982,0.029771511539999327,0.0,0.04885346116613431,0.0
2014-02-28,0,0,0,0,0,1,0,1,0,0,1,0,0,0,81,179,33,0.0,-13.33333333333333,10.000000000000009,0.0,50.39683935137224,0.5395513570988797,0,0,0,0,0,0,0.0,-2.1199999999989814,0.0,-17.960000000000946,0.0,-2.0266666666666424,0.01294350664699598,0.0,0.0,-0.004724655403149355,0.0,-0.021787033607232165,0.031250297291127285,0.0,0.05023097937380299,0.0
2014-03-03,1,1,0,0,0,0,0,1,0,1,0,0,0,0,34,59,238,0.0,-13.33333333333333,0.0,0.0,41.00632633966499,-9.390513011707256,0,0,0,0,0,0,0.0,-19.920000000000073,0.0,-28.399999999999636,0.0,-11.10666666666657,0.0,-0.013910540505981317,0.0,-0.030961949595405304,0.0,-0.04743367828092856,0.003751697641995883,0.0,0.022058185867872105,0.0
2014-03-04,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,26,419,31.666666666666664,0.0,44.99999999999999,0.0,52.04389586750941,11.037569527844425,0,0,0,0,0,0,0.0,-6.640000000001237,0.0,-22.020000000000437,0.0,-2.586666666667952,0.018925032049799048,0.0,0.0019245929611697002,0.0,0.0,-0.01451786210783981,0.036512348672236135,0.0,0.05471746626474023,0.0
2014-03-05,1,0,0,1,0,0,0,1,0,1,0,0,0,0,48,30,51,19.999999999999996,0.0,0.0,-11.666666666666668,50.6294292297465,-1.4144666377629136,0,0,0,0,0,0,0.0,-3.399999999999636,0.0,-20.05999999999949,0.0,-4.133333333333212,0.014668728492398862,0.0,0.0,-0.002029459802557,0.0,-0.01818694917107776,0.031935218730832916,0.0,0.049799525324032416,0.0
2014-03-06,0,0,1,0,1,0,1,0,0,0,1,0,0,0,35,35,404,46.666666666666664,0.0,26.666666666666668,0.0,58.06770507665934,7.438275846912838,0,0,0,0,0,0,5.960000000000946,0.0,0.0,-16.479999999999563,1.9200000000000728,0.0,0.041471067677930414,0.0,0.023467821631114355,0.0,0.006076420277507801,0.0,0.06011902439102498,0.0,0.07944695457332575,0.0
2014-03-07,0,0,0,0,0,1,0,1,0,0,1,0,0,0,124,163,10,9.999999999999998,0.0,0.0,-36.666666666666664,58.15257768321295,0.08487260655360984,0,0,0,0,0,0,26.719999999999345,0.0,0.0,-17.920000000000073,0.0,-3.133333333333212,0.039920788636592076,0.0,0.02018720223072263,0.0,0.001188599686779503,0.0,0.06043285077842425,0.0,0.08177038102225535,0.0
2014-03-10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47,121,26,0.0,-10.000000000000009,0.0,-20.000000000000007,56.12188623913795,-2.0306914440749964,0,0,0,0,0,0,42.280000000000655,0.0,0.0,-21.020000000000437,0.0,-4.266666666666424,0.031322964576121486,0.0,0.01226006368465333,0.0,0.0,-0.0061109120727381805,0.05111763193654724,0.0,0.0716870257321868,0.0
2014-03-11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,106,54,142,0.0,-23.33333333333334,0.0,-13.33333333333333,52.108258923416656,-4.013627315721294,0,0,0,0,0,0,28.920000000000073,0.0,0.0,-24.799999999999272,0.0,-5.826666666665915,0.017817895752739146,0.0,0.0,-0.0003749078128366978,0.0,-0.017928764113112387,0.03668517906676608,0.0,0.056265159035100654,0.0
2014-03-12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,153,222,0.0,-16.666666666666675,6.666666666666664,0.0,47.71958566175819,-4.388673261658468,0,0,0,0,0,0,25.76000000000022,0.0,0.0,-29.68000000000029,0.0,-7.506666666668025,0.0023532396175445346,0.0,0.0,-0.013725306731597962,0.0,-0.02929617125803285,0.018964708414425917,0.0,0.03613604167836767,0.0
2014-03-13,0,0,1,0,1,0,0,1,1,0,0,0,0,0,85,89,421,11.66666666666667,0.0,28.333333333333343,0.0,40.622796454303355,-7.096789207454833,0,0,0,0,0,0,0.3599999999987631,0.0,0.0,-30.73999999999978,0.0,-15.533333333332848,0.0,-0.02404995655247972,0.0,-0.039670294402804916,0.0,-0.05479849380454326,0.0,-0.007913068400255364,0.008766423607314743,0.0
2014-03-14,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,146,253,58.33333333333333,0.0,46.66666666666666,0.0,37.746935952542145,-2.8758605017612098,0,0,0,0,0,0,0.0,-15.039999999999054,0.0,-35.94000000000051,0.0,-18.76000000000022,0.0,-0.03561993160195148,0.0,-0.05237722429834626,0.0,-0.06856210609765835,0.0,-0.018259314658091712,0.0,-0.00026219332098305624
2014-03-17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,23,342,81.66666666666667,0.0,23.333333333333343,0.0,44.238140925158255,6.49120497261611,0,0,0,0,0,0,0.0,-3.2000000000007276,0.0,-24.639999999999418,0.0,-15.026666666666642,0.0,-0.01622778339178504,0.0,-0.033483171518120365,0.0,-0.050143674112863405,0.0016549312153961754,0.0,0.020199815731369895,0.0
2014-03-18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,192,68,93.33333333333333,0.0,11.666666666666657,0.0,42.83247475024561,-1.4056661749126462,0,0,0,0,0,0,0.0,-16.44000000000051,0.0,-29.360000000000582,0.0,-16.920000000000073,0.0,-0.020746831847874552,0.0,-0.03837146207723976,0.0,-0.0553728913661764,0.0,-0.002464095040368474,0.016514310341882058,0.0
2014-03-19,0,0,0,1,0,0,1,0,0,0,1,0,0,0,76,178,122,86.66666666666667,0.0,0.0,-6.666666666666657,45.67681074643991,2.844335996194303,0,0,0,0,0,0,0.0,-7.199999999998909,0.0,-27.960000000000946,0.0,-12.453333333332921,0.0,-0.011677469114920935,0.0,-0.029620852780181593,0.0,-0.04692431609694746,0.0069420021767790056,0.0,0.026276506194740142,0.0
2014-03-20,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,195,195,70.0,0.0,0.0,-16.66666666666667,41.79724754085278,-3.8795632055871323,0,0,0,0,0,0,0.0,-9.159999999999854,0.0,-30.55999999999949,0.0,-13.399999999999636,0.0,-0.02595820041918733,0.0,-0.04422599776861329,0.0,-0.061821197733045695,0.0,-0.006978487952267917,0.01275558277091016,0.0
2014-03-21,1,0,0,0,0,1,0,1,0,0,1,0,0,0,121,19,51,63.33333333333333,0.0,0.0,-6.666666666666671,40.516982897847285,-1.280264643005495,0,0,0,0,0,0,0.0,-5.1599999999998545,0.0,-30.459999999999127,0.0,-10.653333333333649,0.0,-0.030764688194995667,0.0,-0.04939594849945485,0.0,-0.0673244340156322,0.0,-0.011388505154998209,0.008778187672882604,0.0
2014-03-24,0,1,0,0,0,0,1,0,0,0,1,0,0,0,140,85,32,55.00000000000001,0.0,0.0,-8.333333333333321,42.70534866584854,2.1883657680012547,0,0,0,0,0,0,0.0,-4.520000000000437,0.0,-21.540000000000873,0.0,-15.573333333333721,0.0,-0.024506562903068484,0.0,-0.043566459583401135,0.0,-0.061895817942404674,0.0,-0.004671565143475778,0.015986796110705755,0.0
2014-03-25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,98,106,20,40.0,0.0,0.0,-15.000000000000007,43.71891319070422,1.0135645248556813,0,0,0,0,0,0,0.0,-14.200000000000728,0.0,-25.139999999999418,0.0,-16.34666666666635,0.0,-0.020854975331512433,0.0,-0.0404220022638325,0.0,-0.05922230460850691,0.0,-0.0004733439852827464,0.02077484296627536,0.0
2014-03-26,1,0,0,1,0,0,0,1,0,0,1,0,0,0,96,14,96,33.333333333333336,0.0,0.0,-6.666666666666664,42.90158709958858,-0.817326091115639,0,0,0,0,0,0,0.0,-10.359999999998763,0.0,-29.200000000000728,0.0,-15.173333333334085,0.0,-0.02288087289308693,0.0,-0.042882084962310815,0.0,-0.062080889401240735,0.0,-0.002025874987006544,0.019738768955940317,0.0
2014-03-27,1,0,1,0,1,0,1,0,0,0,0,1,0,0,109,121,224,64.16666666666666,0.0,30.83333333333332,0.0,47.157149082633254,4.255561983044672,0,0,0,0,0,0,0.0,-0.4000000000014552,0.0,-22.69999999999891,0.0,-10.453333333332921,0.0,-0.011997177134791764,0.0,-0.032236076633510025,0.0,-0.05166244666864113,0.009106318110954238,0.0,0.03113102097132056,0.0
2014-03-28,0,0,0,0,0,1,1,0,0,0,0,0,1,0,74,48,201,32.49999999999999,0.0,0.0,-31.666666666666664,52.21505903794985,5.057909955316596,0,0,0,0,0,0,0.0,-0.31999999999970896,0.0,-19.420000000000073,0.0,-9.920000000000073,0.0023424861296592156,0.0,0.0,-0.018187993738809083,0.0,-0.03789432316506039,0.02374992158721762,0.0,0.04609172735309671,0.0
2014-03-31,0,1,0,0,0,0,1,0,0,0,0,0,1,0,87,80,2,0.8333333333333304,0.0,0.0,-31.666666666666664,52.83714575148352,0.622086713533669,0,0,0,0,0,0,0.0,-6.079999999999927,0.0,-17.900000000001455,0.0,-8.946666666666715,0.004589148970835847,0.0,0.0,-0.015813344787475144,0.0,-0.03540361387154473,0.025855449727032836,0.0,0.04804160208369687,0.0
2014-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87,71,0.0,-32.49999999999999,0.0,-33.33333333333332,55.07651379217931,2.239368040695794,0,0,0,0,0,0,0.0,-0.6399999999994179,0.0,-19.05999999999949,0.0,-6.279999999998836,0.011150215617905504,0.0,0.0,-0.00936264816728498,0.0,-0.029059785211700297,0.03253055071395144,0.0,0.054834572694828006,0.0
2014-04-02,0,0,0,1,0,0,1,0,0,0,0,0,0,1,20,24,170,0.0,-30.833333333333336,1.6666666666666572,0.0,58.9069260963895,3.830412304210185,0,0,0,0,0,0,5.600000000000364,0.0,0.0,-16.11999999999898,0.0,-2.906666666667661,0.02264213429464902,0.0,0.0015806661143333677,0.0,0.0,-0.018630780199892026,0.044608399531146946,0.0,0.06753904658869213,0.0
2014-04-03,0,0,1,0,1,0,1,0,0,0,0,0,0,1,117,80,3,0.0,-27.499999999999993,3.333333333333343,0.0,58.84517288523938,-0.061753211150119114,0,1,0,0,0,0,7.0,0.0,0.0,-6.1600000000016735,0.0,-10.89333333333343,0.022020897603911408,0.0,0.0006237411256407172,0.0,0.0,-0.01989584129961375,0.04435315595244122,0.0,0.06768318449333204,0.0
2014-04-04,0,0,0,0,0,1,0,1,0,0,0,0,1,0,127,57,180,0.0,-36.66666666666667,0.0,-9.166666666666679,52.875724525324244,-5.969448359915134,0,0,0,0,0,0,0.0,-1.8400000000001455,0.0,-1.9799999999995634,0.0,-12.586666666666133,0.00858042999839894,0.0,0.0,-0.012480963848237115,0.0,-0.03268073319499295,0.030559778841397007,0.0,0.05351843286617423,0.0
2014-04-07,0,1,0,0,0,0,0,1,0,0,0,1,0,0,25,15,179,0.0,-28.333333333333343,8.333333333333329,0.0,48.748386943087276,-4.127337582236969,0,0,0,0,0,0,8.55999999999949,0.0,0.0,-5.680000000000291,0.0,-16.079999999999927,0.0,-0.0025140551139460855,0.0,-0.02308355708029928,0.0,-0.042821857931915654,0.018940281409878544,0.0,0.041337801641554345,0.0
2014-04-08,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,50,404,6.666666666666665,0.0,35.00000000000001,0.0,40.6195545571856,-8.128832385901674,0,0,0,0,0,0,0.0,-25.23999999999978,0.0,-15.93999999999869,0.0,-23.093333333334158,0.0,-0.0258655350778058,0.0,-0.04638510287868995,0.0,-0.0660580392904017,0.0,-0.004443481433290352,0.017941936132837073,0.0
2014-04-09,0,0,0,1,0,0,1,0,0,0,1,0,0,0,23,123,117,53.333333333333336,0.0,46.66666666666667,0.0,45.328867716494585,4.709313159308984,0,0,0,0,0,0,0.0,-15.520000000000437,0.0,-9.460000000000946,0.0,-18.54666666666526,0.0,-0.012803637669019964,0.0,-0.033626378546252354,0.0,-0.053588844977771576,0.00893621205247896,0.0,0.03165512413409586,0.0
2014-04-10,1,0,1,0,1,0,0,1,0,1,0,0,0,0,7,13,532,76.66666666666666,0.0,23.33333333333332,0.0,36.069568543025014,-9.259299173469572,1,0,0,0,0,0,0.0,-52.79999999999927,0.0,-23.420000000000073,0.0,-28.586666666667952,0.0,-0.045547343253600034,0.0,-0.06609982087777559,0.0,-0.08578583263094847,0.0,-0.024069907180852446,0.0,-0.0016036339985278328
2014-04-11,1,0,0,0,0,1,0,1,0,1,0,0,0,0,37,41,161,93.33333333333333,0.0,16.66666666666667,0.0,34.62356469196517,-1.4460038510598423,0,0,0,0,0,0,0.0,-57.04000000000087,0.0,-15.159999999999854,0.0,-30.959999999999127,0.0,-0.048736580794712846,0.0,-0.06959426766715981,0.0,-0.08955691564177977,0.0,-0.02692228013184464,0.0,-0.00408401010063444
2014-04-14,1,1,0,0,0,0,1,0,0,0,1,0,0,0,59,27,232,98.33333333333333,0.0,5.0,0.0,39.91445812574117,5.290893433775999,0,0,0,0,0,0,0.0,-45.47999999999956,0.0,-1.6000000000003638,0.0,-29.173333333334085,0.0,-0.031608603037174464,0.0,-0.052133216985354634,0.0,-0.07180586823281199,0.0,-0.010175457606713269,0.012227909525285184,0.0
2014-04-15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,21,189,11,93.33333333333333,0.0,0.0,-5.0,39.83020078645838,-0.084257339282793,0,0,0,0,0,0,0.0,-38.8799999999992,0.0,-4.979999999999563,0.0,-29.493333333331975,0.0,-0.02935899661846538,0.0,-0.049662901118821746,0.0,-0.06913477442414286,0.0,-0.008168567765106653,0.013967743448084163,0.0
2014-04-16,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,23,302,85.0,0.0,0.0,-8.333333333333329,48.61473307983109,8.784532293372713,0,0,0,0,0,0,0.0,-15.720000000001164,5.020000000000437,0.0,0.0,-25.026666666666642,0.0,-0.0023726756055840394,0.0,-0.022740551391285935,0.0,-0.04229339314942389,0.01886227932639541,0.0,0.041020886112007146,0.0
2014-04-17,0,0,1,0,1,0,1,0,0,0,0,1,0,0,20,69,86,58.33333333333333,0.0,0.0,-26.66666666666667,49.58448130039596,0.9697482205648669,0,0,0,0,0,0,1.7600000000002183,0.0,1.0599999999994907,0.0,0.0,-19.90666666666766,0.0006786132015095106,0.0,0.0,-0.019744778182799495,0.0,-0.03935117985645604,0.021971146246704144,0.0,0.04418950818137699,0.0
2014-04-18,0,0,0,0,0,1,1,0,0,0,0,0,1,0,29,38,35,21.666666666666668,0.0,0.0,-36.66666666666666,49.806248281432545,0.22176698103658765,0,0,0,0,0,0,9.600000000000364,0.0,0.0,-2.719999999999345,0.0,-20.76000000000022,0.0007057318659991469,0.0,0.0,-0.019482953492609596,0.0,-0.038873156638695415,0.021743258169014314,0.0,0.043684309788941694,0.0
2014-04-21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,97,28,32,0.0,-0.8333333333333304,0.0,-22.5,50.76255389068444,0.956305609251892,0,0,0,0,0,0,0.0,-0.12000000000080036,0.0,-1.6599999999998545,0.0,-16.46666666666715,0.00353971566489593,0.0,0.0,-0.016704899519757243,0.0,-0.036148868647179484,0.02463546887446562,0.0,0.04663718887804314,0.0
2014-04-22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43,140,89,0.0,-36.66666666666667,0.0,-35.83333333333334,48.80851391841857,-1.9540399722658677,0,0,0,0,0,0,0.0,0.0,0.0,-8.220000000001164,0.0,-19.573333333331902,0.0,-0.00197386013712259,0.0,-0.022107248811592928,0.0,-0.04144439028087399,0.019005990300881574,0.0,0.04088683003522716,0.0
2014-04-23,0,0,0,1,0,0,1,0,0,0,0,0,1,0,89,45,4,0.0,-28.333333333333343,8.333333333333329,0.0,48.65723328389293,-0.15128063452564078,0,0,0,0,0,0,0.0,-5.319999999999709,0.0,-6.260000000000218,0.0,-20.413333333333867,0.0,-0.002021466707849779,0.0,-0.022120478319432844,0.0,-0.04142589563206554,0.0189210999009705,0.0,0.04076146579481361,0.0
2014-04-24,0,0,1,0,1,0,0,1,0,0,0,1,0,0,27,134,142,0.0,-11.66666666666667,16.66666666666667,0.0,46.90879516333863,-1.7484381205542974,0,0,0,0,0,0,0.8000000000010914,0.0,0.0,-4.179999999998472,0.0,-20.10666666666657,0.0,-0.006695566806755187,0.0,-0.0266805232830323,0.0,-0.04587715908916216,0.01412728754666552,0.0,0.03584186318891732,0.0
2014-04-25,0,0,0,0,0,1,0,1,0,0,1,0,0,0,177,55,79,21.666666666666668,0.0,33.333333333333336,0.0,44.49314681694408,-2.4156483463945477,0,0,0,0,0,0,0.07999999999992724,0.0,0.0,-2.540000000000873,0.0,-20.280000000000655,0.0,-0.013181479745194876,0.0,-0.03303246253745622,0.0,-0.05210054385783253,0.007501631924712023,0.0,0.02907031533652708,0.0
2014-04-28,0,1,0,0,0,0,1,0,0,0,1,0,0,0,29,118,45,68.33333333333333,0.0,46.66666666666666,0.0,46.78503236854478,2.2918855516007,0,0,0,0,0,0,0.0,-0.5200000000004366,0.0,-2.5200000000004366,0.0,-14.533333333332848,0.0,-0.008113243449700392,0.0,-0.02807965391490262,0.0,-0.04725808928676044,0.012690723397062119,0.0,0.03438607672734644,0.0
2014-04-29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,31,29,48,91.66666666666666,0.0,23.33333333333333,0.0,49.02083447929135,2.235802110746569,0,0,0,0,0,0,0.7600000000002183,0.0,0.0,-6.719999999999345,0.0,-16.506666666666206,0.0,-0.0032015574846402804,0.0,-0.023256456368606723,0.0,-0.04252028941668243,0.01769415616482869,0.0,0.03948469434138542,0.0
2014-04-30,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,84,151,86.66666666666667,0.0,0.0,-4.999999999999986,44.39013786768523,-4.630696611606119,0,0,0,0,0,0,0.0,-4.280000000000655,0.0,-7.319999999999709,0.0,-20.89333333333343,0.0,-0.014354713691870158,0.0,-0.03433743400917926,0.0,-0.0535260055783448,0.0064724977354200675,0.0,0.02819888953076166,0.0
2014-05-01,0,0,1,0,1,0,1,0,0,0,0,1,0,0,48,14,140,88.33333333333333,0.0,1.6666666666666572,0.0,49.18579454022894,4.795656672543707,0,0,0,0,0,0,0.0,-4.520000000000437,0.0,-2.460000000000946,0.0,-16.640000000001237,0.0,-0.0034242417553308506,0.0,-0.02363016293948601,0.0,-0.04303300267722939,0.017635673695123488,0.0,0.039604892755675684,0.0
2014-05-02,0,0,0,0,0,1,0,1,0,0,0,1,0,0,98,40,90,66.66666666666667,0.0,0.0,-21.666666666666657,47.33049255744691,-1.8553019827820307,0,0,0,0,0,0,0.0,-15.55999999999949,0.0,-7.93999999999869,0.0,-18.133333333333212,0.0,-0.006842031119225909,0.0,-0.02669824056042614,0.0,-0.045776042232396716,0.013841218845417913,0.0,0.0354042795049387,0.0
2014-05-05,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,98,54,55.00000000000001,0.0,0.0,-11.666666666666664,46.45944569094703,-0.8710468664998814,0,0,0,0,0,0,0.0,-17.840000000000146,0.0,-11.960000000000946,0.0,-17.8799999999992,0.0,-0.007691222713582834,0.0,-0.027140675619629375,0.0,-0.045842358540602264,0.01255176344539628,0.0,0.03363785815190956,0.0
2014-05-06,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26,51,99,40.0,0.0,0.0,-15.000000000000007,42.967933922135586,-3.491511768811442,0,0,0,0,0,0,0.0,-26.600000000000364,0.0,-13.619999999998981,0.0,-21.57333333333372,0.0,-0.014382848086535331,0.0,-0.033049740057073736,0.0,-0.051022699154812265,0.005018956817433109,0.0,0.025199946267986804,0.0
2014-05-07,0,0,0,1,0,0,0,1,0,1,0,0,0,0,45,165,49,53.333333333333336,0.0,13.333333333333336,0.0,42.05477099705439,-0.9131629250811955,0,0,0,0,0,0,0.0,-34.92000000000007,0.0,-14.659999999999854,0.0,-22.386666666667224,0.0,-0.01428440491830138,0.0,-0.031139760651026086,0.0,-0.04742836743367206,0.003167802830134658,0.0,0.021249135998944926,0.0
2014-05-08,0,0,1,0,1,0,0,1,1,0,0,0,0,0,72,30,101,83.33333333333334,0.0,30.000000000000007,0.0,39.174805673240634,-2.8799653238137566,0,0,0,0,0,0,0.0,-39.07999999999993,0.0,-16.040000000000873,0.0,-17.133333333333212,0.0,-0.018982582589273243,0.0,-0.03363580274945628,0.0,-0.047857721929253735,0.0,-0.0038781395973030938,0.011698694187916367,0.0
2014-05-09,0,0,0,0,0,1,1,0,0,1,0,0,0,0,93,12,104,90.0,0.0,6.666666666666657,0.0,42.90859160276746,3.7337859295268245,0,0,0,0,0,0,0.0,-27.31999999999971,0.0,-14.579999999999927,0.0,-10.426666666666279,0.0,-0.010555746226802033,0.0,-0.02379287927223769,0.0,-0.036680506096522764,0.003045306138038975,0.0,0.017025494464813686,0.0
2014-05-12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,20,87,91,88.33333333333333,0.0,0.0,-1.6666666666666714,47.521884057802865,4.613292455035406,0,0,0,0,0,0,0.0,-16.11999999999898,0.0,-3.780000000000655,0.0,-9.159999999999854,0.0,-0.0007123302977820497,0.0,-0.013018723510762399,0.0,-0.025025693626149648,0.011904827697406323,0.0,0.024844672291589518,0.0
2014-05-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26,118,81.66666666666667,0.0,0.0,-6.666666666666657,53.162826663324005,5.64094260552114,0,0,0,0,0,0,5.559999999999491,0.0,0.0,-9.840000000000146,0.0,-8.77333333333263,0.010976798215118422,0.0,0.0,-0.001661306816284593,0.0,-0.01398733804282565,0.023938980761954744,0.0,0.03723786815006235,0.0
2014-05-14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,34,168,35.0,0.0,0.0,-46.66666666666667,46.6950735228648,-6.467753140459202,0,0,0,0,0,0,0.0,-9.800000000001091,0.0,-12.659999999999854,0.0,-9.573333333333721,0.0,-0.0027914852713524264,0.0,-0.01497741708171598,0.0,-0.02686911914949267,0.009699733010111313,0.0,0.022507855513158363,0.0
2014-05-15,0,0,1,0,1,0,0,1,0,0,0,1,0,0,98,73,173,16.666666666666664,0.0,0.0,-18.333333333333336,42.08667117649148,-4.608402346373325,0,0,0,0,0,0,4.56000000000131,0.0,0.0,-24.11999999999898,0.0,-14.093333333334158,0.0,-0.015190453311284206,0.0,-0.026740755062414596,0.0,-0.03802326306262043,0.0,-0.0033627090522363244,0.008752595639921616,0.0
2014-05-16,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,89,67,18.333333333333336,0.0,1.6666666666666714,0.0,44.409038971869116,2.3223677953776374,0,0,0,0,0,0,11.319999999999709,0.0,0.0,-22.860000000000582,0.0,-6.333333333332121,0.0,-0.011223347689318989,0.0,-0.02138928082158755,0.0,-0.03134830277005872,0.0,-0.0008439874253464374,0.009755592416838368,0.0
2014-05-19,0,1,0,0,0,0,0,1,0,0,1,0,0,0,18,228,52,31.666666666666664,0.0,13.333333333333329,0.0,43.47039531604724,-0.9386436558218776,0,0,0,0,0,0,1.7199999999993452,0.0,0.0,-21.8799999999992,0.0,-0.49333333333379414,0.0,-0.013714228302550242,0.0,-0.023682713171020796,0.0,-0.03345170942517814,0.0,-0.003540081274885565,0.006846158847716882,0.0
2014-05-20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,35,152,36.66666666666667,0.0,5.000000000000007,0.0,39.696612260045995,-3.7737830560012426,0,0,0,0,0,0,0.0,-3.7600000000002183,0.0,-21.320000000001528,0.0,-4.573333333333721,0.0,-0.023365529562838428,0.0,-0.03372384858120416,0.0,-0.043864750058059045,0.0,-0.012782725198034906,0.0,-0.0019680579791894154
2014-05-21,1,0,0,1,0,0,1,0,0,0,1,0,0,0,30,43,227,83.33333333333334,0.0,46.66666666666667,0.0,46.9293751215677,7.2327628615217066,0,0,0,0,0,0,0.0,-10.519999999998618,0.0,-13.119999999998981,0.0,-0.15999999999985448,0.0,-0.008190927960621014,0.0,-0.018676142675293148,0.0,-0.02894198124651979,0.002520770791227909,0.0,0.013466371892169626,0.0
2014-05-22,0,0,1,0,1,0,1,0,0,0,0,1,0,0,55,35,206,76.66666666666666,0.0,0.0,-6.666666666666686,52.44831551738968,5.5189403958219785,0,0,0,0,0,0,0.0,-4.920000000000073,0.0,-1.5799999999999272,0.0,-0.9333333333324845,0.005144843698474671,0.0,0.0,-0.0051873329875789555,0.0,-0.01530925602351767,0.01569389390537672,0.0,0.02646671835503336,0.0
