trading_day,target,wd_Monday,wd_Thursday,wd_Wednesday,wd_Thursday,wd_Friday,up_flg,down_flg,up_cnt_rolling5_0.0,up_cnt_rolling5_1.0,up_cnt_rolling5_2.0,up_cnt_rolling5_3.0,up_cnt_rolling5_4.0,up_cnt_rolling5_5.0,up_must_length,down_must_length,box_length,RCI9_p,RCI9_m,RCI9_slope_p,RCI9_slope_m,RSI,RSI_slope,cross_25_50_-1,cross_25_50_1,cross_25_75_-1,cross_25_75_1,cross_50_75_-1,cross_50_75_1,MA25_slope_p,MA25_slope_m,MA50_slope_p,MA50_slope_m,MA75_slope_p,MA75_slope_m,MA25_dev_p,MA25_dev_m,BLGR_sigma_p_dev_p,BLGR_sigma_p_dev_m,BLGR_2sigma_p_dev_p,BLGR_2sigma_p_dev_m,BLGR_sigma_m_dev_p,BLGR_sigma_m_dev_m,BLGR_2sigma_m_dev_p,BLGR_2sigma_m_dev_m
2011-05-12,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.10057142857142858,0.09008189262966333,0.001658374792703151,0.1166666666666667,1.0,0.4827586206896552,0.9999999999999999,0.4694789769661667,0.5567498375354328,0,0,0,0,0,0,0.0,0.982769830949293,0.0,0.852590505094298,0.0,0.8224370389213838,0.054948418711717587,1.0,0.0,0.9605803922179379,0.0,0.9108304751659367,0.11964683501033326,1.0,0.13543359864478682,0.9999999999999999
2011-05-13,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.020571428571428574,0.04367606915377616,0.12686567164179105,0.4666666666666667,1.0,0.7241379310344824,0.9999999999999999,0.3870368290440749,0.4481069989756207,0,0,0,0,0,0,0.0,0.9570871261378362,0.0,0.7960112724907946,0.0,0.7738488934113281,0.0,0.9285218110400904,0.0,0.8678853146634147,0.0,0.840446945752648,0.026948797737097987,1.0,0.07291803237157662,0.9999999999999999
2011-05-16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.056,0.018198362147406735,0.03814262023217247,0.9333333333333333,1.0,0.9655172413793102,0.9999999999999999,0.3560923106901066,0.5300892478694419,0,0,0,0,0,0,0.0,0.9574122236671021,0.0,0.7528723173639847,0.0,0.8061561943525868,0.0,0.8794820291969185,0.0,0.8296856945072597,0.0,0.8101557023572877,0.0,0.9859499016168213,0.05087403593718991,0.9999999999999999
2011-05-17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.013714285714285715,0.011828935395814377,0.07213930348258707,0.9500000000000001,1.0,0.034482758620689745,0.9999999999999999,0.40039435990169703,0.6498788941560709,0,0,0,0,0,0,0.0,0.9821196358907613,0.0,0.780836765662251,0.0,0.7992877130501429,0.0,0.9388431576367867,0.0,0.8730011852000795,0.0,0.8424690303320939,0.03727710483355227,1.0,0.08175310531017976,0.9999999999999999
2011-05-18,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.014857142857142859,0.01637852593266606,0.08291873963515754,0.9,1.0,0.0,0.8928571428571428,0.46424585511897465,0.6810008615478794,0,0,0,0,0,0,0.07404637247569187,0.9999999999999999,0.0,0.824626056796012,0.0,0.8145510048333554,0.021282008458365587,1.0,0.0,0.9360039574651188,0.0,0.8919343901819474,0.09572666026131611,1.0,0.11953712149402704,0.9999999999999999
2011-05-19,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.013714285714285715,0.03275705186533212,0.07213930348258707,0.8333333333333335,1.0,0.0,0.8571428571428573,0.42156764907101263,0.5114096676045127,0,0,0,0,0,0,0.0,0.9775682704811426,0.0,0.7624105787990506,0.0,0.794708725515134,0.0,0.9587503057087391,0.0,0.8900886013706176,0.0,0.8571186394542395,0.04967625217241128,1.0,0.08843293067015552,0.9999999999999999
2011-05-20,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.037714285714285714,0.020018198362147407,0.0746268656716418,0.7000000000000001,1.0,0.0,0.7142857142857141,0.3764736999576578,0.5075638974028264,0,1,0,0,0,0,0.0,0.9720416124837559,0.0,0.7621938001300866,0.0,0.7575680488425658,0.0,0.8898838763482799,0.0,0.837793264982765,0.0,0.8165881178231513,0.0,0.9994148803333097,0.05554206335994565,0.9999999999999999
2011-05-23,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.008,0.04094631483166515,0.087893864013267,0.6333333333333333,1.0,0.0,0.857142857142857,0.31981927320880177,0.4891600609001896,0,0,0,0,0,0,0.0,0.9730169050715092,0.0,0.7819206590071499,0.0,0.7964894428898288,0.0,0.7941746896748256,0.0,0.7641075064059953,0.0,0.7587639885812624,0.0,0.8737790837837003,0.011285487338033081,0.9999999999999999
2011-05-24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.04685714285714286,0.020018198362147407,0.06799336650082918,0.6333333333333333,1.0,0.0,0.9999999999999999,0.36581215342049,0.6525706321845959,0,0,0,0,0,0,0.0,0.9661898569570885,0.0,0.765662258833747,0.0,0.8102264054947861,0.0,0.8543112704864322,0.0,0.8061969152673603,0.0,0.7888364623778008,0.0,0.9607883754186122,0.045154142789853205,0.9999999999999999
2011-05-25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.036571428571428574,0.05823475887170155,0.015754560530679935,0.6166666666666667,1.0,0.0,0.9642857142857144,0.36581215342049,0.5793517328977773,0,0,0,0,0,0,0.0,0.96001300390117,0.0,0.760242792109253,0.0,0.7855507504451857,0.0,0.8583454536549109,0.0,0.8068498623786179,0.0,0.7876297786909288,0.0,0.9707968428200521,0.05056385421116819,0.9999999999999999
2011-05-26,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.04,0.011828935395814377,0.03980099502487562,0.7083333333333333,1.0,0.18965517241379287,0.9999999999999999,0.39864794333088027,0.6316250496238957,0,0,0,0,0,0,0.0,0.9905721716514966,0.0,0.8231086061131655,0.0,0.7664716357161093,0.0,0.8977132073522206,0.0,0.8353317716256259,0.0,0.8086977171813965,0.014148954717099867,1.0,0.07139987823622178,0.9999999999999999
2011-05-27,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.04571428571428572,0.02183803457688808,0.0373134328358209,0.7916666666666666,1.0,0.17241379310344815,0.9999999999999999,0.37860038060023204,0.5474367828062525,0,0,0,0,0,0,0.002617801047126518,0.9999999999999999,0.0,0.8822891827444143,0.0,0.7430679216484288,0.0,0.8690887244543456,0.0,0.814424873059872,0.0,0.7930857710149881,0.0,0.9862354198061011,0.05653583108962439,0.9999999999999999
2011-05-30,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.04571428571428572,0.04094631483166515,0.0008291873963515755,0.7083333333333333,1.0,0.0,0.8214285714285715,0.373107780861772,0.5706077250160767,0,0,0,0,0,0,0.0007479431563194328,0.9999999999999999,0.025287356321842744,1.0,0.0,0.7107606207072049,0.0,0.8615071050505578,0.0,0.8088933138520606,0.0,0.7889595423330145,0.0,0.9756976638039562,0.05259027323452306,0.9999999999999999
2011-05-31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.006857142857142858,0.018198362147406735,0.1998341625207297,0.525,1.0,0.0,0.6071428571428572,0.5386387450490974,0.8428706719139447,0,0,0,0,0,0,0.01944652206432226,0.9999999999999999,0.19798850574713997,1.0,0.0,0.768506741287209,0.06551035828905759,1.0,0.0,0.9573382997970763,0.0,0.9004709453268186,0.1385868474164039,1.0,0.1561924049402515,0.9999999999999999
2011-06-01,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.009142857142857144,0.010009099181073703,0.1517412935323383,0.07499999999999996,1.0,0.0,0.03571428571428581,0.42989630914114774,0.4062379503666258,0,0,0,0,0,0,0.0,0.9694408322496733,0.27528735632184276,1.0,0.0,0.7168659374205038,0.0,0.9180123836585748,0.0,0.8492605912967052,0.0,0.8184369870080388,0.030440026557999614,1.0,0.08324095158305873,0.9999999999999999
2011-06-02,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.020571428571428574,0.04549590536851684,0.012437810945273632,0.0,0.39583333333333315,0.0,0.3214285714285715,0.4248212376605488,0.5712724139705633,0,0,0,0,0,0,0.0,0.9557867360208023,0.1890804597701168,1.0,0.0,0.7326380055965607,0.0,0.9149910508177632,0.0,0.8461782322828789,0.0,0.815489799308217,0.029073732316154784,1.0,0.08294175453083243,0.9999999999999999
2011-06-03,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.052571428571428575,0.03093721565059145,0.07379767827529021,0.0,0.6041666666666663,0.17241379310344815,0.9999999999999999,0.3750813222398599,0.5001676974348978,0,0,0,0,0,0,0.0,0.9414824447334292,0.03908045977010635,1.0,0.0,0.6929534469600485,0.0,0.8465151106992902,0.0,0.7929021955533748,0.0,0.7733041282365254,0.0,0.9645963859775308,0.05212135189700993,0.9999999999999999
2011-06-06,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.016,0.018198362147406735,0.10779436152570482,0.19999999999999996,1.0,0.7413793103448276,0.9999999999999999,0.31635677939927465,0.48586451556937477,0,0,0,0,0,0,0.0,0.905721716514952,0.0,0.9403858660307839,0.0,0.6446196896463976,0.0,0.7589115238654971,0.0,0.7218769136509402,0.0,0.7150973561744897,0.0,0.8565835424851292,0.016905667220406904,0.9999999999999999
2011-06-07,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0982857142857143,0.009099181073703368,0.03316749585406302,0.55,1.0,0.7241379310344829,0.9999999999999999,0.3547430957897679,0.6404612746540517,0,0,0,0,0,0,0.0,0.894018205461632,0.0,0.9822241491437309,0.0,0.6550496056983005,0.0,0.8139580988081901,0.0,0.7591947565055961,0.0,0.7408538262648872,0.0,0.9386210344480157,0.049734784136612344,0.9999999999999999
2011-06-08,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.052571428571428575,0.018198362147406735,0.023217247097844115,0.7333333333333334,1.0,0.3793103448275862,0.9999999999999999,0.3504261134777156,0.5724792628181843,1,0,0,0,0,0,0.0,0.8195708712613885,0.0,0.9512247994797323,0.0,0.6247774103281761,0.0,0.8254619362411002,0.0,0.7721202894487639,0.0,0.7538165057261983,0.0,0.9458170028293887,0.049074644609652426,0.9999999999999999
2011-06-09,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.018285714285714287,0.015468607825295725,0.11774461028192372,0.85,1.0,0.24137931034482735,0.9999999999999999,0.4526227422381127,0.7420448417924518,0,0,0,0,0,0,0.0,0.8598829648894695,0.016954022988510283,1.0,0.0,0.6636988043754739,0.0,0.9617427098276636,0.0,0.8833422844149136,0.0,0.845467238856854,0.06126468912438671,1.0,0.10284788784215505,0.9999999999999999
2011-06-10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.09142857142857144,0.023657870791628753,0.09535655058043117,0.7833333333333333,1.0,0.0,0.857142857142857,0.39033525984249584,0.48019245260562526,0,0,0,0,0,0,0.0,0.8774382314694422,0.0,0.9958812052893886,0.0,0.6408038667006031,0.0,0.8841702969556855,0.0,0.8288659641504474,0.0,0.8064002125346166,0.00032246785574705037,1.0,0.05941663395736532,0.9999999999999999
2011-06-13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.04228571428571429,0.03548680618744313,0.0041459369817578775,0.6333333333333333,1.0,0.0,0.6785714285714286,0.3910451689178075,0.5804818808869617,0,0,0,0,0,0,0.0,0.881014304291278,0.0,0.9861261651853587,0.0,0.6690409564996278,0.0,0.897201574382267,0.0,0.8418969037287354,0.0,0.8187318727194002,0.00650842580581138,1.0,0.06112409980148533,0.9999999999999999
2011-06-14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.035428571428571434,0.02456778889899909,0.11442786069651742,0.41666666666666663,1.0,0.0,0.5357142857142858,0.49886679153357294,0.7509996160246715,0,0,0,0,0,0,0.0,0.9005201560468165,0.0,0.9622805115976446,0.0,0.7644365301449749,0.04667582513952917,1.0,0.0,0.9634988845241996,0.0,0.9195503518558662,0.10447734163310196,1.0,0.11875622082463655,0.9999999999999999
2011-06-15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.03275705186533212,0.10779436152570482,0.0,0.8749999999999999,0.0,1.1102230246251565e-16,0.43004068226588354,0.46978320969200815,0,0,0,0,0,0,0.0,0.9047464239271841,0.0,0.9512247994797323,0.0,0.7244975833121621,0.0,0.9595629788906198,0.0,0.9063390477412585,0.0,0.8809408875330593,0.034080501171297364,1.0,0.06659628763135722,0.9999999999999999
2011-06-16,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.009142857142857144,0.051865332120109194,0.06965174129353234,0.0,0.3749999999999999,0.0,0.5714285714285715,0.38699993490716356,0.5108325157584545,0,0,0,0,0,0,0.0,0.8878413524057135,0.0,0.9137220897463804,0.0,0.7392520987025997,0.0,0.9059171406138073,0.0,0.8712781431031054,0.0,0.8578626586911213,0.0,0.9803263218274332,0.0329597102848375,0.9999999999999999
2011-06-17,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.016,0.08098271155595997,0.03814262023217247,0.0,1.0,0.5172413793103448,0.9999999999999999,0.38085174550600986,0.5695640514460523,0,0,0,0,0,0,0.0,0.9346553966189938,0.0,0.9278127032300053,0.0,0.7094886797252851,0.0,0.903325697334558,0.0,0.8684000138420858,0.0,0.8549723750860055,0.0,0.9785870261223051,0.032998537781801,0.9999999999999999
2011-06-20,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.010285714285714287,0.02183803457688808,0.05140961857379768,0.33333333333333337,1.0,0.689655172413793,0.9999999999999999,0.4037640057802948,0.6158271714816368,0,0,0,0,0,0,0.0,0.9655396618985714,0.0,0.948623455451987,0.0,0.6830323073009203,0.0,0.9332011329687103,0.0,0.8897408420507797,0.0,0.8705441003705915,0.011417072076574959,1.0,0.04917585886924589,0.9999999999999999
2011-06-21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.01142857142857143,0.04913557779799818,0.087893864013267,0.75,1.0,0.8620689655172412,0.9999999999999999,0.48561120355047804,0.7096493290226754,0,0,0,0,0,0,0.0,0.9814694408322444,0.0,0.975720789074358,0.0,0.7283134062579566,0.036433172375338524,1.0,0.0,0.9663703374822707,0.0,0.9292871484580558,0.08653296162812676,1.0,0.09930659495783907,0.9999999999999999
2011-06-22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.09257142857142858,0.01091901728844404,0.03897180762852405,0.41666666666666663,1.0,0.0,0.2857142857142858,0.5064158084875653,0.6124718651134486,0,0,0,0,0,0,0.0,0.9574122236671021,0.019252873563220883,1.0,0.0,0.7608750953955854,0.06908596075889532,1.0,0.0,0.9949157497319647,0.0,0.9546833403948302,0.10491116327210957,1.0,0.1081413624250031,0.9999999999999999
2011-06-23,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.05714285714285715,0.05732484076433121,0.03399668325041459,0.2666666666666667,1.0,0.0,0.6785714285714287,0.526219153450102,0.6108778976798127,0,0,0,0,0,0,0.0,0.9921976592977964,0.0,0.9798395837849497,0.0,0.715085220045809,0.09622533315645813,1.0,0.03320695722451355,1.0,0.0,0.970731497588283,0.12364693492669455,1.0,0.12021375996077437,0.9999999999999999
2011-06-24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.10514285714285715,0.018198362147406735,0.015754560530679935,0.06666666666666665,1.0,0.0,0.5714285714285713,0.5390858045185257,0.5998349473518733,0,0,0,0,0,0,0.030291697830962538,0.9999999999999999,0.0,0.9989161066551012,0.0,0.7415415924701041,0.10999938439027981,1.0,0.050351426250601745,1.0,0.0,0.9752028768614827,0.1356603518127829,1.0,0.1297595937186848,0.9999999999999999
2011-06-27,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.043428571428571434,0.03184713375796178,0.03233830845771144,0.0,0.2916666666666663,0.0,0.25,0.5544533466316005,0.6038162698670715,0,0,0,0,0,0,0.08264771877337385,0.9999999999999999,0.03965517241379707,1.0,0.0,0.800305265835658,0.12141549419862238,1.0,0.0639182397718971,1.0,0.0,0.9784670229823427,0.14592241441399542,1.0,0.1380897960816697,0.9999999999999999
2011-06-28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.03548680618744313,0.0713101160862355,0.0,0.04166666666666663,0.0,0.785714285714286,0.6267985340214008,0.6945224933502543,0,0,0,0,0,1,0.09872849663425017,0.9999999999999999,0.04597701149426429,1.0,0.0,0.7921648435512595,0.20909399605428744,1.0,0.1842657707976248,1.0,0.08969292917247597,1.0,0.21715058253822286,1.0,0.19172126990133884,0.9999999999999999
2011-06-29,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.01942857142857143,0.01637852593266606,0.0779436152570481,0.0,0.0,0.0,0.9642857142857142,0.67781514705026,0.6605682219309074,0,0,0,0,0,0,0.13238593866865864,0.9999999999999999,0.06637931034481434,1.0,0.0,0.8087000763164613,0.27499074229481724,1.0,0.2620825351895808,1.0,0.20308588007840608,1.0,0.2767312936486575,1.0,0.24035713771276215,0.9999999999999999
2011-06-30,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.05714285714285715,0.06642402183803459,0.015754560530679935,0.0,0.0,0.0,0.9999999999999999,0.6934442192119544,0.6042326156623821,0,0,0,0,0,0,0.12602842183993496,0.9999999999999999,0.08850574712643654,1.0,0.0,0.8781480539302883,0.28813210623850855,1.0,0.2587338101052079,1.0,0.1469791816776418,1.0,0.29767371241903307,1.0,0.2625544368130301,0.9999999999999999
2011-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.02285714285714286,0.04913557779799818,0.07711442786069651,0.0,0.0,0.0,0.9999999999999999,0.7476703712662306,0.665677684821196,0,0,0,0,0,0,0.1791323859386657,0.9999999999999999,0.13965517241381276,1.0,0.0,0.9837191554312029,0.3648465461276174,1.0,0.34515233018008556,1.0,0.26254988222643283,1.0,0.36927234478537835,1.0,0.3224278053907137,0.9999999999999999
2011-07-04,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.017142857142857144,0.03184713375796178,0.013266998341625208,0.0,0.0,0.0,0.9999999999999999,0.7380195540082635,0.5639880023900495,0,0,0,1,0,0,0.1791323859386657,0.9999999999999999,0.13821839080458595,1.0,0.13378952336006758,1.0,0.3396668390544531,1.0,0.28191278940650305,1.0,0.07997850797436673,1.0,0.3627322327049406,1.0,0.3263266563991244,0.9999999999999999
2011-07-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.021714285714285717,0.029117379435850774,0.012437810945273632,0.0,0.04166666666666663,0.0344827586206896,0.9999999999999999,0.7492963242135481,0.5973039180651569,0,0,0,0,0,0,0.09611069558714065,0.9999999999999999,0.0887931034482819,1.0,0.22321849929214307,1.0,0.3494681753937317,1.0,0.2765139014634293,1.0,0.02699139413097943,1.0,0.37998208851092335,1.0,0.34530553947661935,0.9999999999999999
2011-07-06,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.04,0.028207461328480437,0.0406301824212272,0.0,0.04166666666666663,0.0,0.9999999999999999,0.7765922737942424,0.6228058365348665,0,0,0,0,0,0,0.1828721017202629,0.9999999999999999,0.11350574712643392,1.0,0.34143463898064935,1.0,0.3785676791610882,1.0,0.2957551344897755,1.0,0.015653010649826753,1.0,0.41396973810475335,1.0,0.37768031083079984,0.9999999999999999
2011-07-07,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.021714285714285717,0.03093721565059145,0.1011608623548922,0.0,0.04166666666666663,0.0,0.9999999999999999,0.8346992941936652,0.6718558782111478,0,0,0,0,0,0,0.2356020942408424,0.9999999999999999,0.14195402298852336,1.0,0.30391694195373536,1.0,0.4697798732373601,1.0,0.40076599423750997,1.0,0.1646980909458377,1.0,0.49856948747744484,1.0,0.44855931586782244,0.9999999999999999
2011-07-08,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.050955414012738856,0.10945273631840796,0.0,0.04166666666666663,0.0,0.9999999999999999,0.7021893127201304,0.3684009304398068,0,1,0,0,0,0,0.22326103216154627,0.9999999999999999,0.11982758620690115,1.0,0.17295894289761438,1.0,0.34299034032988523,1.0,0.19200590611540364,1.0,0.0,0.950917355608322,0.4123569848607365,1.0,0.39425611551413237,0.9999999999999999
2011-07-11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.10057142857142858,0.03093721565059145,0.09950248756218906,0.0,0.08333333333333304,0.03448275862068945,0.9999999999999999,0.5640392597505286,0.359422153182538,0,0,0,0,0,0,0.20792819745698937,0.9999999999999999,0.07643678160919282,1.0,0.06630486078337691,1.0,0.18819955469541655,1.0,0.0,0.981799480596307,0.0,0.8736167803242038,0.2953997025050466,1.0,0.3114130799698938,0.9999999999999999
2011-07-12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.06514285714285714,0.029117379435850774,0.08374792703150913,0.0,0.9583333333333335,0.7241379310344829,0.9999999999999999,0.49698208110912634,0.47259927932659845,0,0,0,0,0,0,0.15445026178010743,0.9999999999999999,0.024999999999997385,1.0,0.07810287871638573,1.0,0.09651279114055221,1.0,0.0,0.9206665458059733,0.0,0.8306538899089358,0.22401013157694982,1.0,0.2593620410609858,0.9999999999999999
2011-07-13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.10628571428571429,0.0,0.08540630182421227,0.44999999999999996,1.0,0.9655172413793099,0.9999999999999999,0.5669486679813187,0.6907358526584619,0,0,0,0,0,0,0.20007479431562683,0.9999999999999999,0.0,0.9956644266204245,0.07314771118451946,1.0,0.17555225964069454,1.0,0.0,0.9796830996274412,0.0,0.876891029335448,0.27866083997192653,1.0,0.29450459668659323,0.9999999999999999
2011-07-14,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.08,0.025477707006369428,0.023217247097844115,0.6333333333333333,1.0,0.3793103448275862,0.9999999999999999,0.5486364812644962,0.5501994347862162,0,0,0,0,0,0,0.13687359760659226,0.9999999999999999,0.0,0.9859093865163553,0.10028315243038179,1.0,0.14226798504010765,1.0,0.0,0.956676519245713,0.0,0.860110814960694,0.2536361449513991,1.0,0.2768695333939387,0.9999999999999999
2011-07-15,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.04114285714285715,0.0272975432211101,0.03482587064676617,0.7416666666666667,1.0,0.2241379310344829,0.9999999999999999,0.594730016032397,0.6527308703732061,0,0,0,0,1,0,0.20568436798803108,0.9999999999999999,0.049712643678175544,1.0,0.12529495044832442,1.0,0.18884249666014463,1.0,0.0,0.9923621044475318,0.0,0.8886865202249714,0.2848550416334138,1.0,0.29619403069246464,0.9999999999999999
